ID,Nome,Name,Descrição,Description,Price,Drop chance,Life bonus,Mp bonus,PhyAtk bonus,MagAtk bonus,PhyDef bonus,MagDef bonus,Dex bonus,Agi bonus,Crit bonus atk chance,Crit bonus def chance,Stun atk chance,Stun def chance,Stun duration,Block atk chance,Block def chance,Block duration,Blood atk chance,Blood def chance,Blood atk,Blood def,Blood duration,Poison atk chance,Poison def chance,Poison atk,Poison def,Poison duration,Silence atk chance,Silence def chance,Silence duration,Elem
784,garras nucleares,nuclear claws,-,-,26057,0,0,0,0,110,0,0,100,0,0,0,0.3,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,500,fire
785,escudo nuclear,nuclear shield,-,-,26057,0,290,0,0,0,110,110,30,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,fire
786,armadura nuclear,nuclear armor,-,-,26057,0,150,0,0,0,110,110,30,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,fire
787,garras do drag o,dragon claws,-,-,27344,0,50,0,0,117,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,50,0,500,0,0,0,0,0,0,0,0,fire
788,escudo do drag o,dragon shield,-,-,27344,0,350,0,0,0,117,117,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,30,0,0,0,0,0,0,0,0,0,fire
789,armadura do drag o,dragon armor,-,-,27344,0,0,0,0,0,117,117,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0,0,0,fire
790,garras de picol ,popsicle claws,-,-,28648,0,0,0,0,125,0,0,0,0,0,0,0.6,0,260,0.4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
791,escudo de picol ,popsicle shield,-,-,28648,0,310,0,0,0,125,125,0,0,0,0,0,0.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
792,armadura de picol ,popsicle armor,-,-,28648,0,0,0,0,0,125,125,0,0,0,0,0,0.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
793,garras polares,polar claws,-,-,29970,0,0,0,0,133,0,0,0,0,0,0,0.46,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
794,escudo polar,polar shield,-,-,29970,0,320,0,0,0,133,133,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
795,armadura polar,polar armor,-,-,29970,0,0,150,0,0,133,133,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
796,garras da aurora,aurora claws,-,-,31309,0,0,50,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,400,light
797,escudo da aurora,aurora shield,-,-,31309,0,330,50,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,light
798,armadura da aurora,aurora armor,-,-,31309,0,500,500,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,light
799,emblema do animal da aventura,animal adventure emblem,-,-,115272,0,0,0,0,150,0,0,100,100,0.3,0.2,0.2,0.1,300,0.3,0.26,300,0.3,0.3,30,30,300,0.4,0.3,40,24,240,0.4,0.2,400,neutral
800,faca de madeira,wood dagger,-,-,20,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
801,escudo de madeira,wood shield,-,-,20,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
802,armadura de madeira,wood armor,-,-,20,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
803,faca de bronze,copper dagger,-,-,290,10,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
804,escudo de bronze,copper shield,-,-,290,10,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
805,armadura de bronze,copper armor,-,-,290,10,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
806,faca pesada,heavy dagger,-,-,681,10,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
807,escudo pesado,heavy shield,-,-,681,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
808,armadura pesada,heavy armor,-,-,681,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
809,faca da montanha,mountain dagger,-,-,1164,10,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
810,escudo da montanha,mountain shield,-,-,1164,10,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
811,armadura da montanha,mountain armor,-,-,1164,10,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
812,faca do assassino,assassin's dagger,-,-,1716,10,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
813,escudo do assassino,assassin's shield,-,-,1716,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
814,armadura do assassino,assassin's armor,-,-,1716,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
815,faca fenomenal,phenomenal dagger,-,-,2326,10,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
816,escudo fenomenal,phenomenal shield,-,-,2326,10,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
817,armadura fenomenal,phenomenal armor,-,-,2326,10,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
818,faca do epicentro,epicenter dagger,-,-,2988,10,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
819,escudo do epicentro,epicenter shield,-,-,2988,10,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
820,armadura do epicentro,epicenter armor,-,-,2988,10,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
821,fireaca dimensional,dimensional dagger,-,-,3695,10,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
822,escudo dimensional,dimensional shield,-,-,3695,10,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
823,armadura dimensional,dimensional armor,-,-,3695,10,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
824,faca do pirata,pirate dagger,-,-,4445,10,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
825,escudo do pirata,pirate shield,-,-,4445,10,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
826,armadura do pirata,pirate armor,-,-,4445,10,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
827,faca  pica,epic dagger,-,-,5233,10,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
828,escudo  pico,epic shield,-,-,5233,10,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
829,armadura  pica,epic armor,-,-,5233,10,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
830,faca arcana,arcane dagger,-,-,6056,10,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
831,escudo arcano,arcane shield,-,-,6056,10,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
832,armadura arcana,arcane armor,-,-,6056,10,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
833,faca lunar,lunar dagger,-,-,6913,10,0,0,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
834,escudo lunar,lunar shield,-,-,6913,10,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
835,armadura lunar,lunar armor,-,-,6913,10,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
836,faca feroz,fierce dagger,-,-,7802,10,0,0,23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
837,escudo feroz,fierce shield,-,-,7802,10,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
838,armadura feroz,fierce armor,-,-,7802,10,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
839,faca curva,curvy dagger,-,-,8722,10,0,0,26,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
840,escudo curvo,curvy shield,-,-,8722,10,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
841,armadura curva,curvy armor,-,-,8722,10,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
842,faca picante,kinky dagger,-,-,9670,10,0,0,30,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
843,escudo picante,kinky shield,-,-,9670,10,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
844,armadura picante,kinky armor,-,-,9670,10,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
845,faca da floresta,forest dagger,-,-,10645,10,0,0,34,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
846,escudo da floresta,forest shield,-,-,10645,10,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
847,armadura da floresta,forest armor,-,-,10645,10,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
848,faca da escava  o,excavation dagger,-,-,11647,10,0,0,38,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
849,escudo da escava  o,excavation shield,-,-,11647,10,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
850,armadura da escava  o,excavation armor,-,-,11647,10,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
851,fireaca secular,secular dagger,-,-,12674,10,0,0,42,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
852,escudo secular,secular shield,-,-,12674,10,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
853,armadura secular,secular armor,-,-,12674,10,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
854,faca do cristal,crystal dagger,-,-,13726,10,0,0,47,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
855,escudo do cristal,crystal shield,-,-,13726,10,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
856,armadura do cristal,crystal armor,-,-,13726,10,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
857,faca da caverna,cave dagger,-,-,14801,10,0,0,52,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
858,escudo da caverna,cave shield,-,-,14801,10,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
859,armadura da caverna,cave armor,-,-,14801,10,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
860,faca tropical,tropical dagger,-,-,15899,10,0,0,58,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
861,escudo tropical,tropical shield,-,-,15899,10,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
862,armadura tropical,tropical armor,-,-,15899,10,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
863,faca ondulada,curly dagger,-,-,17020,10,0,0,63,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
864,escudo ondulado,curly shield,-,-,17020,10,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
865,armadura ondulada,curly armor,-,-,17020,10,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
866,faca da ilha,island dagger,-,-,18162,10,0,0,69,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
867,escudo da ilha,island shield,-,-,18162,10,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
868,armadura da ilha,island armor,-,-,18162,10,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
869,faca do oceano,ocean dagger,-,-,19325,10,0,0,75,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
870,escudo do oceano,ocean shield,-,-,19325,10,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
871,armadura do oceano,ocean armor,-,-,19325,10,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
872,faca do magma,magma dagger,-,-,20508,10,0,0,82,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
873,escudo do magma,magma shield,-,-,20508,10,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
874,armadura do magma,magma armor,-,-,20508,10,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
875,faca de chocolate,chocolate dagger,-,-,21711,10,0,0,88,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
876,escudo de chocolate,chocolate shield,-,-,21711,10,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
877,armadura de chocolate,chocolate armor,-,-,21711,10,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
878,faca da f nix,fenix dagger,-,-,22934,10,0,0,95,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
879,escudo da f nix,fenix shield,-,-,22934,10,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
880,armadura da f nix,fenix armor,-,-,22934,10,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
881,fireaca explosiva,explosive dagger,-,-,24175,10,0,0,102,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
882,escudo explosivo,explosive shield,-,-,24175,10,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
883,armadura explosiva,explosive armor,-,-,24175,10,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
884,faca em derretimento,melting dagger,-,-,25436,10,0,0,110,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
885,escudo  em derretimento,melting shield,-,-,25436,10,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
886,armadura em derretimento,melting armor,-,-,25436,10,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
887,faca do vulc o,volcano dagger,-,-,26714,10,0,0,117,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
888,escudo do vulc o,volcano shield,-,-,26714,10,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
889,armadura do vulc o,volcano armor,-,-,26714,10,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
890,faca gelada,icy dagger,-,-,28010,10,0,0,125,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
891,escudo gelado,icy shield,-,-,28010,10,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
892,armadura gelada,icy armor,-,-,28010,10,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
893,faca invernal,winter dagger,-,-,29323,10,0,0,133,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
894,escudo invernal,winter shield,-,-,29323,10,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
895,armadura invernal,winter armor,-,-,29323,10,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
896,faca do homem das neves,snowman dagger,-,-,30654,10,0,0,142,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
897,escudo do homem das neves,snowman shield,-,-,30654,10,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
898,armadura do homem das neves,snowman armor,-,-,30654,10,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
899,emblema do ladrão,thief emblem,-,-,106585,1,3,0,150,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
900,faca de brinquedo,toy dagger,-,-,45,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0,3,0,200,0,0,0,0,0,0,0,0,neutral
901,escudo de brinquedo,toy shield,-,-,45,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,neutral
902,armadura de brinquedo,toy armor,-,-,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,neutral
903,faca artesanal,handicrafted dagger,-,-,456,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
904,escudo artesanal,handicrafted shield,-,-,456,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
905,armadura artesanal,handicrafted armor,-,-,456,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
906,faca do sonhador,dreamer's dagger,-,-,897,0,0,0,3,0,0,0,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
907,escudo do sonhador,dreamer's shield,-,-,897,0,0,0,0,0,3,3,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
908,armadura do sonhador,dreamer's armor,-,-,897,0,0,0,0,0,3,3,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
909,faca leve,light dagger,-,-,1416,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
910,escudo leve,light shield,-,-,1416,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
911,armadura leve,light armor,-,-,1416,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
912,faca da coragem,courage dagger,-,-,1998,0,0,0,5,0,0,0,0,5,0,0,0.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
913,escudo da coragem,courage shield,-,-,1998,0,0,0,0,0,5,5,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
914,armadura da coragem,courage armor,-,-,1998,0,0,0,0,0,5,5,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
915,faca do parceiro,partner's dagger,-,-,2635,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
916,escudo do parceiro,partner's shield,-,-,2635,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
917,armadura do parceiro,partner's armor,-,-,2635,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
918,faca do som,sound dagger,-,-,3320,0,0,0,7,0,0,0,0,7,0.1,0,0.1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,air
919,escudo do som,sound shield,-,-,3320,0,0,0,0,0,7,7,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,air
920,armadura do som,sound armor,-,-,3320,0,0,0,0,0,7,7,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,air
921,fireaca selvagem,wild dagger,-,-,4049,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
922,escudo selvagem,wild shield,-,-,4049,0,0,0,0,0,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
923,armadura selvagem,wild armor,-,-,4049,0,20,0,0,0,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
924,faca do amor,love dagger,-,-,4818,0,50,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
925,escudo do amor,love shield,-,-,4818,0,50,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
926,armadura do amor,love armor,-,-,4818,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
927,faca do ninja,ninja dagger,-,-,5624,0,0,0,14,0,0,0,0,13,0,0,0.15,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
928,escudo do ninja,ninja shield,-,-,5624,0,0,0,0,0,14,14,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
929,armadura do ninja,ninja armor,-,-,5624,0,0,0,0,0,14,14,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
930,faca da restaura  o,replenishing dagger,-,-,6465,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
931,escudo da restaura  o,replenishing shield,-,-,6465,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
932,armadura da restaura  o,replenishing armor,-,-,6465,0,0,25,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
933,faca da energia,energy dagger,-,-,7338,0,0,50,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,200,water
934,escudo da energia,energy shield,-,-,7338,0,0,50,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,water
935,armadura da energia,energy armor,-,-,7338,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,water
936,faca espinhosa,spiky dagger,-,-,8242,0,0,0,23,0,0,0,0,13,0.15,0,0,0,0,0,0,0,0.15,0,10,0,150,0,0,0,0,0,0,0,0,plant
937,escudo espinhoso,spiky shield,-,-,8242,0,0,0,0,0,23,23,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,0,0,0,0,0,plant
938,armadura espinhosa,spiky armor,-,-,8242,0,0,0,0,0,23,23,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,3,0,0,0,0,0,0,0,0,0,plant
939,faca pantanosa,swampy dagger,-,-,9176,0,0,0,26,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,5,0,200,0,0,0,earth
940,escudo pantanoso,swampy shield,-,-,9176,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2,0,0,0,0,earth
941,armadura pantanosa,swampy armor,-,-,9176,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2,0,0,0,0,earth
