ID,Nome,Name,Descri  o,Description,Price,Drop chance,Forge level,Life bonus,Mp bonus,PhyAtk bonus,MagAtk bonus,PhyDef bonus,MagDef bonus,Dex bonus,Agi bonus,Crit bonus atk chance,Crit bonus def chance,Stun atk chance,Stun def chance,Stun duration,Block atk chance,Block def chance,Block duration,Blood atk chance,Blood def chance,Blood atk,Blood def,Blood duration,Poison atk chance,Poison def chance,Poison atk,Poison def,Poison duration,Silence atk chance,Silence def chance,Silence duration,Elem
766,escudo ind gena,indigenous shield,-,-,18725,0,0,0,0,0,69,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2,0,40,0,240,0,0,0,0,0,0,0,0,plant
767,armadura ind gena,indigenous armor,-,-,18725,0,0,230,0,0,0,69,69,0,0,0,0.2,0,0,0,0,0,0,0,0.4,0,4,0,0,0,0,0,0,0,0,0,plant
768,garras subaqu ticas,underwater claws,-,-,19898,0,0,0,0,0,0,69,69,0,0,0,0.2,0,0,0,0,0,0,0,0.4,0,4,0,0,0,0,0,0,0,0,0,plant
769,escudo subaqu tico,underwater shield,-,-,19898,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,50,0,500,0,0,0,0,0,0,0,0,water
770,armadura subaqu tica,underwater armor,-,-,19898,0,0,240,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0.3,0,10,0,0,0,0,0,0,0,0,0,water
771,garras da rajada,blast claws,-,-,21091,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0.3,0,10,0,0,0,0,0,0,0,0,0,water
772,escudo da rajada,blast shield,-,-,21091,0,0,0,0,0,82,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
773,armadura da rajada,blast armor,-,-,21091,0,0,250,0,0,0,82,82,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
774,garras da determina  o,claws of determination,-,-,22304,0,0,0,0,0,0,82,82,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
775,escudo da determina  o,shield of determination,-,-,22304,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
776,armadura da determina  o,armor of determination,-,-,22304,0,0,260,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
777,garras do terremoto,earthquake claws,-,-,23536,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
778,escudo do terremoto,earthquake shield,-,-,23536,0,0,0,0,0,95,0,0,0,0,0,0,0.4,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
779,armadura do terremoto,earthquake armor,-,-,23536,0,0,270,0,0,0,95,95,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
780,garras da erup  o,eruption claws,-,-,24787,0,0,0,0,0,0,95,95,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
781,escudo da erup  o,eruption shield,-,-,24787,0,0,0,0,0,102,0,0,0,0,0.4,0,0,0,0,0,0,0,0.6,0,30,0,500,0,0,0,0,0,0,0,0,fire
782,armadura da erup  o,eruption armor,-,-,24787,0,0,280,0,0,0,102,102,0,0,0,0.1,0,0,0,0,0,0,0,0.26,0,10,0,0,0,0,0,0,0,0,0,fire
783,garras nucleares,nuclear claws,-,-,26057,0,0,0,0,0,0,102,102,0,0,0,0.2,0,0,0,0,0,0,0,0.26,0,10,0,0,0,0,0,0,0,0,0,fire
784,escudo nuclear,nuclear shield,-,-,26057,0,0,0,0,0,110,0,0,100,0,0,0,0.3,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,500,fire
785,armadura nuclear,nuclear armor,-,-,26057,0,0,290,0,0,0,110,110,30,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,fire
786,garras do drag o,dragon claws,-,-,27344,0,0,150,0,0,0,110,110,30,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,fire
787,escudo do drag o,dragon shield,-,-,27344,0,0,50,0,0,117,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,50,0,500,0,0,0,0,0,0,0,0,fire
788,armadura do drag o,dragon armor,-,-,27344,0,0,350,0,0,0,117,117,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,30,0,0,0,0,0,0,0,0,0,fire
789,garras de picol ,popsicle claws,-,-,28648,0,0,0,0,0,0,117,117,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0,0,0,fire
790,escudo de picol ,popsicle shield,-,-,28648,0,0,0,0,0,125,0,0,0,0,0,0,0.6,0,260,0.4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
791,armadura de picol ,popsicle armor,-,-,28648,0,0,310,0,0,0,125,125,0,0,0,0,0,0.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
792,garras polares,polar claws,-,-,29970,0,0,0,0,0,0,125,125,0,0,0,0,0,0.2,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
793,escudo polar,polar shield,-,-,29970,0,0,0,0,0,133,0,0,0,0,0,0,0.46,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
794,armadura polar,polar armor,-,-,29970,0,0,320,0,0,0,133,133,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
795,garras da aurora,aurora claws,-,-,31309,0,0,0,150,0,0,133,133,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snow
796,escudo da aurora,aurora shield,-,-,31309,0,0,0,50,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,400,light
797,armadura da aurora,aurora armor,-,-,31309,0,0,330,50,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,light
798,set da aventura,adventure set,-,-,115272,0,0,500,500,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,light
799,faca de madeira,wood dagger,-,-,20,10,0,0,0,0,150,0,0,100,100,0.3,0.2,0.2,0.1,300,0.3,0.26,300,0.3,0.3,30,30,300,0.4,0.3,40,24,240,0.4,0.2,400,neutral
800,escudo de madeira,wood shield,-,-,20,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
801,armadura de madeira,wood armor,-,-,20,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
802,faca de bronze,copper dagger,-,-,290,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
803,escudo de bronze,copper shield,-,-,290,10,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
804,armadura de bronze,copper armor,-,-,290,10,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
805,faca pesada,heavy dagger,-,-,681,10,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
806,escudo pesado,heavy shield,-,-,681,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
807,armadura pesada,heavy armor,-,-,681,10,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
808,faca da montanha,mountain dagger,-,-,1164,10,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
809,escudo da montanha,mountain shield,-,-,1164,10,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
810,armadura da montanha,mountain armor,-,-,1164,10,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
811,faca do assassino,assassin's dagger,-,-,1716,10,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
812,escudo do assassino,assassin's shield,-,-,1716,10,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
813,armadura do assassino,assassin's armor,-,-,1716,10,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
814,faca fenomenal,phenomenal dagger,-,-,2326,10,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
815,escudo fenomenal,phenomenal shield,-,-,2326,10,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
816,armadura fenomenal,phenomenal armor,-,-,2326,10,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
817,faca do epicentro,epicenter dagger,-,-,2988,10,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
818,escudo do epicentro,epicenter shield,-,-,2988,10,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
819,armadura do epicentro,epicenter armor,-,-,2988,10,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
820,fireaca dimensional,dimensional dagger,-,-,3695,10,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
821,escudo dimensional,dimensional shield,-,-,3695,10,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
822,armadura dimensional,dimensional armor,-,-,3695,10,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
823,faca do pirata,pirate dagger,-,-,4445,10,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
824,escudo do pirata,pirate shield,-,-,4445,10,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
825,armadura do pirata,pirate armor,-,-,4445,10,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
826,faca  pica,epic dagger,-,-,5233,10,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
827,escudo  pico,epic shield,-,-,5233,10,0,0,0,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
828,armadura  pica,epic armor,-,-,5233,10,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
829,faca arcana,arcane dagger,-,-,6056,10,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
830,escudo arcano,arcane shield,-,-,6056,10,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
831,armadura arcana,arcane armor,-,-,6056,10,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
832,faca lunar,lunar dagger,-,-,6913,10,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
833,escudo lunar,lunar shield,-,-,6913,10,0,0,0,19,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
834,armadura lunar,lunar armor,-,-,6913,10,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
835,faca feroz,fierce dagger,-,-,7802,10,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
836,escudo feroz,fierce shield,-,-,7802,10,0,0,0,23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
837,armadura feroz,fierce armor,-,-,7802,10,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
838,faca curva,curvy dagger,-,-,8722,10,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
839,escudo curvo,curvy shield,-,-,8722,10,0,0,0,26,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
840,armadura curva,curvy armor,-,-,8722,10,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
841,faca picante,kinky dagger,-,-,9670,10,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
842,escudo picante,kinky shield,-,-,9670,10,0,0,0,30,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
843,armadura picante,kinky armor,-,-,9670,10,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
844,faca da floresta,forest dagger,-,-,10645,10,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
845,escudo da floresta,forest shield,-,-,10645,10,0,0,0,34,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
846,armadura da floresta,forest armor,-,-,10645,10,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
847,faca da escava  o,excavation dagger,-,-,11647,10,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
848,escudo da escava  o,excavation shield,-,-,11647,10,0,0,0,38,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
849,armadura da escava  o,excavation armor,-,-,11647,10,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
850,fireaca secular,secular dagger,-,-,12674,10,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
851,escudo secular,secular shield,-,-,12674,10,0,0,0,42,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
852,armadura secular,secular armor,-,-,12674,10,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
853,faca do cristal,crystal dagger,-,-,13726,10,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
854,escudo do cristal,crystal shield,-,-,13726,10,0,0,0,47,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
855,armadura do cristal,crystal armor,-,-,13726,10,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
856,faca da caverna,cave dagger,-,-,14801,10,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
857,escudo da caverna,cave shield,-,-,14801,10,0,0,0,52,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
858,armadura da caverna,cave armor,-,-,14801,10,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
859,faca tropical,tropical dagger,-,-,15899,10,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
860,escudo tropical,tropical shield,-,-,15899,10,0,0,0,58,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
861,armadura tropical,tropical armor,-,-,15899,10,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
862,faca ondulada,curly dagger,-,-,17020,10,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
863,escudo ondulado,curly shield,-,-,17020,10,0,0,0,63,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
864,armadura ondulada,curly armor,-,-,17020,10,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
865,faca da ilha,island dagger,-,-,18162,10,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
866,escudo da ilha,island shield,-,-,18162,10,0,0,0,69,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
867,armadura da ilha,island armor,-,-,18162,10,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
868,faca do oceano,ocean dagger,-,-,19325,10,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
869,escudo do oceano,ocean shield,-,-,19325,10,0,0,0,75,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
870,armadura do oceano,ocean armor,-,-,19325,10,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
871,faca do magma,magma dagger,-,-,20508,10,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
872,escudo do magma,magma shield,-,-,20508,10,0,0,0,82,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
873,armadura do magma,magma armor,-,-,20508,10,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
874,faca de chocolate,chocolate dagger,-,-,21711,10,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
875,escudo de chocolate,chocolate shield,-,-,21711,10,0,0,0,88,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
876,armadura de chocolate,chocolate armor,-,-,21711,10,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
877,faca da f nix,fenix dagger,-,-,22934,10,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
878,escudo da f nix,fenix shield,-,-,22934,10,0,0,0,95,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
879,armadura da f nix,fenix armor,-,-,22934,10,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
880,fireaca explosiva,explosive dagger,-,-,24175,10,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
881,escudo explosivo,explosive shield,-,-,24175,10,0,0,0,102,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
882,armadura explosiva,explosive armor,-,-,24175,10,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
883,faca em derretimento,melting dagger,-,-,25436,10,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
884,escudo  em derretimento,melting shield,-,-,25436,10,0,0,0,110,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
885,armadura em derretimento,melting armor,-,-,25436,10,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
886,faca do vulc o,volcano dagger,-,-,26714,10,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
887,escudo do vulc o,volcano shield,-,-,26714,10,0,0,0,117,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
888,armadura do vulc o,volcano armor,-,-,26714,10,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
889,faca gelada,icy dagger,-,-,28010,10,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
890,escudo gelado,icy shield,-,-,28010,10,0,0,0,125,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
891,armadura gelada,icy armor,-,-,28010,10,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
892,faca invernal,winter dagger,-,-,29323,10,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
893,escudo invernal,winter shield,-,-,29323,10,0,0,0,133,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
894,armadura invernal,winter armor,-,-,29323,10,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
895,faca do homem das neves,snowman dagger,-,-,30654,10,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
896,escudo do homem das neves,snowman shield,-,-,30654,10,0,0,0,142,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
897,armadura do homem das neves,snowman armor,-,-,30654,10,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
898,set da terra das neves,snowland set,-,-,106585,10,0,0,0,0,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
899,faca de brinquedo,toy dagger,-,-,45,0,0,3,0,150,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neutral
900,escudo de brinquedo,toy shield,-,-,45,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,0,3,0,200,0,0,0,0,0,0,0,0,neutral
901,armadura de brinquedo,toy armor,-,-,45,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,neutral
902,faca artesanal,handicrafted dagger,-,-,456,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0,neutral
903,escudo artesanal,handicrafted shield,-,-,456,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
904,armadura artesanal,handicrafted armor,-,-,456,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
905,faca do sonhador,dreamer's dagger,-,-,897,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,earth
906,escudo do sonhador,dreamer's shield,-,-,897,0,0,0,0,3,0,0,0,0,3,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
907,armadura do sonhador,dreamer's armor,-,-,897,0,0,0,0,0,0,3,3,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
908,faca leve,light dagger,-,-,1416,0,0,0,0,0,0,3,3,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fire
909,escudo leve,light shield,-,-,1416,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
910,armadura leve,light armor,-,-,1416,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
911,faca da coragem,courage dagger,-,-,1998,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,air
912,escudo da coragem,courage shield,-,-,1998,0,0,0,0,5,0,0,0,0,5,0,0,0.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
913,armadura da coragem,courage armor,-,-,1998,0,0,0,0,0,0,5,5,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
914,faca do parceiro,partner's dagger,-,-,2635,0,0,0,0,0,0,5,5,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,water
915,escudo do parceiro,partner's shield,-,-,2635,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
916,armadura do parceiro,partner's armor,-,-,2635,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
917,faca do som,sound dagger,-,-,3320,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,plant
918,escudo do som,sound shield,-,-,3320,0,0,0,0,7,0,0,0,0,7,0.1,0,0.1,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,air
919,armadura do som,sound armor,-,-,3320,0,0,0,0,0,0,7,7,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,air
